index,player,team,match name,rating,goals,shots off target,shots on target blocked,match short
124,Jan Vertonghen,Tottenham,Tottenham - Chelsea,9.102424139176406,2,0,2,Tottenham - Chelse...
137,Jan Vertonghen,Tottenham,Arsenal - Tottenham,8.167165517333245,2,0,0,Arsenal - Tottenha...
148,Jan Vertonghen,Tottenham,Tottenham - Southampton,8.208141476093019,1,1,3,Tottenham - Southa...
155,Jan Vertonghen,Tottenham,Leicester - Tottenham,6.698536856392852,2,1,0,Leicester - Totten...
164,Jan Vertonghen,Tottenham,Tottenham - Burnley,4.09314321566125,1,2,2,Tottenham - Burnle...
179,Jan Vertonghen,Tottenham,Everton - Tottenham,8.041378299376925,0,1,3,Everton - Tottenha...
187,Jan Vertonghen,Tottenham,Tottenham - Bournemouth,5.721123067971435,0,3,3,Tottenham - Bourne...
194,Jan Vertonghen,Tottenham,Tottenham - Wolves,8.03845839618575,0,1,2,Tottenham - Wolves...
201,Jan Vertonghen,Tottenham,Cardiff - Tottenham,6.11422657975344,0,3,3,Cardiff - Tottenha...
218,Jan Vertonghen,Tottenham,Tottenham - Man United,9.278672944850687,0,3,3,Tottenham - Man Un...
228,Jan Vertonghen,Tottenham,Fulham - Tottenham,6.90695053657717,2,2,3,Fulham - Tottenham...
239,Jan Vertonghen,Tottenham,Tottenham - Watford,7.794838860141592,1,1,2,Tottenham - Watfor...
246,Jan Vertonghen,Tottenham,Tottenham - Newcastle,4.517201568518025,0,0,0,Tottenham - Newcas...
259,Jan Vertonghen,Tottenham,Tottenham - Leicester,6.93772270408475,2,1,0,Tottenham - Leices...
264,Jan Vertonghen,Tottenham,Burnley - Tottenham,9.76310763905088,1,1,2,Burnley - Tottenha...
274,Jan Vertonghen,Tottenham,Chelsea - Tottenham,4.192467495646383,1,3,0,Chelsea - Tottenha...
283,Jan Vertonghen,Tottenham,Tottenham - Arsenal,4.423134977958178,1,3,3,Tottenham - Arsena...
295,Jan Vertonghen,Tottenham,Southampton - Tottenham,7.347766122883834,1,1,2,Southampton - Tott...
312,Jan Vertonghen,Tottenham,Liverpool - Tottenham,7.29419218296935,0,2,0,Liverpool - Totten...
318,Jan Vertonghen,Tottenham,Tottenham - Crystal Palace,4.894427489126957,1,2,1,Tottenham - Crysta...
331,Jan Vertonghen,Tottenham,Tottenham - Huddersfield,9.279289021538446,0,3,3,Tottenham - Hudder...
338,Jan Vertonghen,Tottenham,Man City - Tottenham,9.196949311581514,1,3,0,Man City - Tottenh...
346,Jan Vertonghen,Tottenham,Tottenham - Brighton,5.56387034299283,2,1,0,Tottenham - Bright...
355,Jan Vertonghen,Tottenham,Tottenham - West Ham,8.072978134206721,2,2,0,Tottenham - West H...
361,Jan Vertonghen,Tottenham,Bournemouth - Tottenham,5.0217268402432635,2,1,2,Bournemouth - Tott...
378,Jan Vertonghen,Tottenham,Tottenham - Everton,4.863671425828199,0,0,0,Tottenham - Everto...
3,Jason Puncheon,Huddersfield,Huddersfield - Chelsea,7.3529004126699995,2,1,2,Huddersfield - Che...
18,Jason Puncheon,Huddersfield,Man City - Huddersfield,4.912711626990439,1,3,0,Man City - Hudders...
22,Jason Puncheon,Huddersfield,Huddersfield - Cardiff,4.33294569403027,1,0,3,Huddersfield - Car...
33,Jason Puncheon,Huddersfield,Everton - Huddersfield,7.138581443488129,1,3,3,Everton - Huddersf...
42,Jason Puncheon,Huddersfield,Huddersfield - Crystal Palace,7.087290450098381,2,3,0,Huddersfield - Cry...
55,Jason Puncheon,Huddersfield,Leicester - Huddersfield,4.292857873184098,1,0,1,Leicester - Hudder...
63,Jason Puncheon,Huddersfield,Huddersfield - Tottenham,7.564584220700823,0,1,0,Huddersfield - Tot...
71,Jason Puncheon,Huddersfield,Burnley - Huddersfield,5.861612149804907,2,2,2,Burnley - Huddersf...
83,Jason Puncheon,Huddersfield,Huddersfield - Liverpool,7.9361765521762395,0,0,0,Huddersfield - Liv...
95,Jason Puncheon,Huddersfield,Watford - Huddersfield,9.962916167046634,2,1,2,Watford - Huddersf...
109,Jason Puncheon,Huddersfield,Huddersfield - Fulham,6.3847031713879305,0,0,3,Huddersfield - Ful...
112,Jason Puncheon,Huddersfield,Huddersfield - West Ham,5.491087159981395,2,3,0,Huddersfield - Wes...
128,Jason Puncheon,Huddersfield,Wolves - Huddersfield,5.799219748786276,1,2,2,Wolves - Huddersfi...
132,Jason Puncheon,Huddersfield,Huddersfield - Brighton,5.762987477346183,0,2,2,Huddersfield - Bri...
140,Jason Puncheon,Huddersfield,Bournemouth - Huddersfield,6.790621237228312,0,3,0,Bournemouth - Hudd...
150,Jason Puncheon,Huddersfield,Arsenal - Huddersfield,9.99729627501611,0,2,2,Arsenal - Huddersf...
162,Jason Puncheon,Huddersfield,Huddersfield - Newcastle,6.6831479011286925,2,2,0,Huddersfield - New...
175,Jason Puncheon,Huddersfield,Huddersfield - Southampton,8.69877861453704,1,2,1,Huddersfield - Sou...
186,Jason Puncheon,Huddersfield,Man United - Huddersfield,4.9409074717962955,2,2,1,Man United - Hudde...
191,Jason Puncheon,Huddersfield,Fulham - Huddersfield,8.426986044425794,2,0,1,Fulham - Huddersfi...
205,Jason Puncheon,Huddersfield,Huddersfield - Burnley,4.221696915129238,1,2,2,Huddersfield - Bur...
212,Jason Puncheon,Huddersfield,Cardiff - Huddersfield,8.394378499050719,2,3,1,Cardiff - Huddersf...
229,Jason Puncheon,Huddersfield,Huddersfield - Man City,9.415057646860463,0,1,3,Huddersfield - Man...
232,Jason Puncheon,Huddersfield,Huddersfield - Everton,5.717787874815379,0,2,1,Huddersfield - Eve...
243,Jason Puncheon,Huddersfield,Chelsea - Huddersfield,7.209555036011177,2,0,0,Chelsea - Huddersf...
254,Jason Puncheon,Huddersfield,Huddersfield - Arsenal,9.528263257865962,1,1,2,Huddersfield - Ars...
266,Jason Puncheon,Huddersfield,Newcastle - Huddersfield,7.198128949296206,0,3,2,Newcastle - Hudder...
270,Jason Puncheon,Huddersfield,Huddersfield - Wolves,7.179797972092287,1,0,3,Huddersfield - Wol...
280,Jason Puncheon,Huddersfield,Brighton - Huddersfield,4.357253965851821,1,1,3,Brighton - Hudders...
291,Jason Puncheon,Huddersfield,Huddersfield - Bournemouth,7.258673473332182,1,3,1,Huddersfield - Bou...
301,Jason Puncheon,Huddersfield,West Ham - Huddersfield,4.096895831215463,1,0,3,West Ham - Hudders...
306,Jason Puncheon,Huddersfield,Crystal Palace - Huddersfield,8.07343120067808,2,1,3,Crystal Palace - H...
321,Jason Puncheon,Huddersfield,Huddersfield - Leicester,8.749247324401903,2,1,0,Huddersfield - Lei...
331,Jason Puncheon,Huddersfield,Tottenham - Huddersfield,5.117878407693333,2,1,0,Tottenham - Hudder...
337,Jason Puncheon,Huddersfield,Huddersfield - Watford,7.165773138644729,2,1,2,Huddersfield - Wat...
350,Jason Puncheon,Huddersfield,Liverpool - Huddersfield,6.059861128612616,0,2,3,Liverpool - Hudder...
368,Jason Puncheon,Huddersfield,Huddersfield - Man United,5.4863793848429285,0,3,3,Huddersfield - Man...
377,Jason Puncheon,Huddersfield,Southampton - Huddersfield,8.975287554046487,0,2,2,Southampton - Hudd...
5,Jayson Molumby,Brighton,Watford - Brighton,4.155264468856978,0,3,0,Watford - Brighton...
16,Jayson Molumby,Brighton,Brighton - Man United,5.466429385056436,0,3,2,Brighton - Man Uni...
23,Jayson Molumby,Brighton,Liverpool - Brighton,5.271298204784697,0,3,3,Liverpool - Bright...
30,Jayson Molumby,Brighton,Brighton - Fulham,5.188929386056246,2,2,3,Brighton - Fulham
49,Jayson Molumby,Brighton,Southampton - Brighton,4.162528046545905,1,0,0,Southampton - Brig...
50,Jayson Molumby,Brighton,Brighton - Tottenham,4.828839382817022,2,0,0,Brighton - Tottenh...
64,Jayson Molumby,Brighton,Man City - Brighton,4.966610501826731,2,1,3,Man City - Brighto...
70,Jayson Molumby,Brighton,Brighton - West Ham,4.6804817548918916,1,0,3,Brighton - West Ha...
85,Jayson Molumby,Brighton,Newcastle - Brighton,9.512992972614814,2,0,3,Newcastle - Bright...
90,Jayson Molumby,Brighton,Brighton - Wolves,4.894105204957537,1,3,2,Brighton - Wolves
103,Jayson Molumby,Brighton,Everton - Brighton,7.455065773572305,2,1,2,Everton - Brighton...
110,Jayson Molumby,Brighton,Cardiff - Brighton,6.269461834642778,0,0,0,Cardiff - Brighton...
120,Jayson Molumby,Brighton,Brighton - Leicester,6.137153496819339,1,3,1,Brighton - Leicest...
132,Jayson Molumby,Brighton,Huddersfield - Brighton,5.920721473489408,0,0,1,Huddersfield - Bri...
141,Jayson Molumby,Brighton,Brighton - Crystal Palace,7.7601899630754305,0,0,1,Brighton - Crystal...
152,Jayson Molumby,Brighton,Burnley - Brighton,5.820320820890335,1,1,2,Burnley - Brighton...
167,Jayson Molumby,Brighton,Brighton - Chelsea,5.81294345968873,0,3,0,Brighton - Chelsea...
172,Jayson Molumby,Brighton,Bournemouth - Brighton,9.998305862585815,0,1,0,Bournemouth - Brig...
180,Jayson Molumby,Brighton,Brighton - Arsenal,5.180214782501152,0,3,2,Brighton - Arsenal...
190,Jayson Molumby,Brighton,Brighton - Everton,7.47624840208017,2,2,3,Brighton - Everton...
207,Jayson Molumby,Brighton,West Ham - Brighton,8.147861213832396,0,1,0,West Ham - Brighto...
210,Jayson Molumby,Brighton,Brighton - Liverpool,5.230279922488717,0,2,3,Brighton - Liverpo...
223,Jayson Molumby,Brighton,Man United - Brighton,5.3065116284617115,2,2,3,Man United - Brigh...
231,Jayson Molumby,Brighton,Fulham - Brighton,5.663451609431154,1,3,2,Fulham - Brighton
240,Jayson Molumby,Brighton,Brighton - Watford,6.303836308816212,0,3,3,Brighton - Watford...
251,Jayson Molumby,Brighton,Brighton - Burnley,8.317050988782595,1,0,1,Brighton - Burnley...
271,Jayson Molumby,Brighton,Leicester - Brighton,8.570189865374314,1,1,2,Leicester - Bright...
280,Jayson Molumby,Brighton,Brighton - Huddersfield,7.508368565355497,0,1,3,Brighton - Hudders...
290,Jayson Molumby,Brighton,Crystal Palace - Brighton,9.255353632896693,1,0,3,Crystal Palace - B...
304,Jayson Molumby,Brighton,Brighton - Southampton,5.33796236832184,2,1,1,Brighton - Southam...
316,Jayson Molumby,Brighton,Chelsea - Brighton,5.511642199061038,2,0,1,Chelsea - Brighton...
326,Jayson Molumby,Brighton,Brighton - Bournemouth,4.057366798470737,0,3,2,Brighton - Bournem...
335,Jayson Molumby,Brighton,Brighton - Cardiff,4.757120316632744,1,1,1,Brighton - Cardiff...
341,Jayson Molumby,Brighton,Wolves - Brighton,9.703870011641186,1,3,0,Wolves - Brighton
346,Jayson Molumby,Brighton,Tottenham - Brighton,5.427266159536402,1,2,2,Tottenham - Bright...
351,Jayson Molumby,Brighton,Brighton - Newcastle,4.950389270097833,0,2,2,Brighton - Newcast...
366,Jayson Molumby,Brighton,Arsenal - Brighton,8.282644299866018,1,2,0,Arsenal - Brighton...
370,Jayson Molumby,Brighton,Brighton - Man City,4.365238166919147,1,0,0,Brighton - Man Cit...
9,Jeff Hendrick,Burnley,Southampton - Burnley,7.123488685600606,1,0,3,Southampton - Burn...
17,Jeff Hendrick,Burnley,Burnley - Watford,9.679823682909987,2,2,1,Burnley - Watford
26,Jeff Hendrick,Burnley,Fulham - Burnley,5.305900440950107,0,0,3,Fulham - Burnley
37,Jeff Hendrick,Burnley,Burnley - Man United,8.552061686759995,2,1,0,Burnley - Man Unit...
48,Jeff Hendrick,Burnley,Wolves - Burnley,8.708892697461366,0,1,0,Wolves - Burnley
51,Jeff Hendrick,Burnley,Burnley - Bournemouth,7.817901599047878,2,2,3,Burnley - Bournemo...
68,Jeff Hendrick,Burnley,Cardiff - Burnley,5.613088431049684,0,1,0,Cardiff - Burnley
71,Jeff Hendrick,Burnley,Burnley - Huddersfield,5.631121233440728,0,0,0,Burnley - Huddersf...
84,Jeff Hendrick,Burnley,Man City - Burnley,6.8917529424235,1,0,1,Man City - Burnley...
96,Jeff Hendrick,Burnley,Burnley - Chelsea,6.573942135638355,2,3,1,Burnley - Chelsea
105,Jeff Hendrick,Burnley,West Ham - Burnley,6.195581974589302,2,0,2,West Ham - Burnley...
113,Jeff Hendrick,Burnley,Leicester - Burnley,8.889239050768333,1,1,0,Leicester - Burnle...
129,Jeff Hendrick,Burnley,Burnley - Newcastle,8.000238534060157,1,0,3,Burnley - Newcastl...
131,Jeff Hendrick,Burnley,Crystal Palace - Burnley,5.477979370312786,0,2,1,Crystal Palace - B...
144,Jeff Hendrick,Burnley,Burnley - Liverpool,8.512496513339604,1,2,2,Burnley - Liverpoo...
152,Jeff Hendrick,Burnley,Burnley - Brighton,7.141119940101623,0,0,3,Burnley - Brighton...
164,Jeff Hendrick,Burnley,Tottenham - Burnley,5.343637240284311,0,0,1,Tottenham - Burnle...
171,Jeff Hendrick,Burnley,Arsenal - Burnley,7.169922064967597,0,1,3,Arsenal - Burnley
181,Jeff Hendrick,Burnley,Burnley - Everton,6.88948931945221,0,0,3,Burnley - Everton
196,Jeff Hendrick,Burnley,Burnley - West Ham,7.913585888983286,0,3,2,Burnley - West Ham...
205,Jeff Hendrick,Burnley,Huddersfield - Burnley,6.156059815326991,0,0,3,Huddersfield - Bur...
211,Jeff Hendrick,Burnley,Burnley - Fulham,7.081602345661339,1,3,1,Burnley - Fulham
226,Jeff Hendrick,Burnley,Watford - Burnley,6.1214657934844,0,3,2,Watford - Burnley
233,Jeff Hendrick,Burnley,Man United - Burnley,7.921488361014135,0,2,2,Man United - Burnl...
241,Jeff Hendrick,Burnley,Burnley - Southampton,7.365837332562649,2,1,2,Burnley - Southamp...
251,Jeff Hendrick,Burnley,Brighton - Burnley,4.29481620876665,2,1,3,Brighton - Burnley...
264,Jeff Hendrick,Burnley,Burnley - Tottenham,9.891362346571828,2,3,1,Burnley - Tottenha...
272,Jeff Hendrick,Burnley,Newcastle - Burnley,5.918620693397959,2,2,1,Newcastle - Burnle...
281,Jeff Hendrick,Burnley,Burnley - Crystal Palace,9.390989266599949,0,2,2,Burnley - Crystal ...
298,Jeff Hendrick,Burnley,Liverpool - Burnley,5.633475771654746,0,3,1,Liverpool - Burnle...
300,Jeff Hendrick,Burnley,Burnley - Leicester,9.380564200989854,1,1,2,Burnley - Leiceste...
305,Jeff Hendrick,Burnley,Burnley - Wolves,7.3854658155669926,2,2,0,Burnley - Wolves
320,Jeff Hendrick,Burnley,Bournemouth - Burnley,6.971775351382521,1,3,3,Bournemouth - Burn...
327,Jeff Hendrick,Burnley,Burnley - Cardiff,5.430967326873069,1,2,1,Burnley - Cardiff
345,Jeff Hendrick,Burnley,Chelsea - Burnley,7.6820374385308785,1,2,1,Chelsea - Burnley
357,Jeff Hendrick,Burnley,Burnley - Man City,9.358830883505634,1,2,1,Burnley - Man City...
360,Jeff Hendrick,Burnley,Everton - Burnley,4.770438561312822,1,0,1,Everton - Burnley
371,Jeff Hendrick,Burnley,Burnley - Arsenal,5.892989003647673,1,0,0,Burnley - Arsenal
2,Jeffrey Schlupp,Crystal Palace,Fulham - Crystal Palace,8.818437351911866,2,0,1,Fulham - Crystal P...
19,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Liverpool,9.779377526027243,1,1,1,Crystal Palace - L...
28,Jeffrey Schlupp,Crystal Palace,Watford - Crystal Palace,5.180279388072922,1,2,2,Watford - Crystal ...
32,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Southampton,5.569257722272757,2,0,0,Crystal Palace - S...
42,Jeffrey Schlupp,Crystal Palace,Huddersfield - Crystal Palace,7.468164663643691,2,1,2,Huddersfield - Cry...
53,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Newcastle,6.001032557894916,2,2,1,Crystal Palace - N...
69,Jeffrey Schlupp,Crystal Palace,Bournemouth - Crystal Palace,9.899788678413007,2,0,0,Bournemouth - Crys...
72,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Wolves,6.7951809682145745,0,1,0,Crystal Palace - W...
88,Jeffrey Schlupp,Crystal Palace,Everton - Crystal Palace,5.103507837399308,0,1,1,Everton - Crystal ...
97,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Arsenal,4.50521532276113,1,3,1,Crystal Palace - A...
107,Jeffrey Schlupp,Crystal Palace,Chelsea - Crystal Palace,7.013099936544499,2,3,2,Chelsea - Crystal ...
111,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Tottenham,6.2712046780776305,0,2,0,Crystal Palace - T...
123,Jeffrey Schlupp,Crystal Palace,Man United - Crystal Palace,4.265327719733328,1,2,3,Man United - Cryst...
131,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Burnley,9.380761550214178,1,0,3,Crystal Palace - B...
141,Jeffrey Schlupp,Crystal Palace,Brighton - Crystal Palace,8.980404963826079,2,2,0,Brighton - Crystal...
157,Jeffrey Schlupp,Crystal Palace,West Ham - Crystal Palace,4.739752540343103,0,1,2,West Ham - Crystal...
160,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Leicester,7.478979066311304,1,3,0,Crystal Palace - L...
176,Jeffrey Schlupp,Crystal Palace,Man City - Crystal Palace,9.564995672507255,2,3,2,Man City - Crystal...
182,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Cardiff,5.594042469231317,1,0,3,Crystal Palace - C...
197,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Chelsea,9.41392050928899,2,2,1,Crystal Palace - C...
208,Jeffrey Schlupp,Crystal Palace,Wolves - Crystal Palace,9.221780935989603,0,3,2,Wolves - Crystal P...
214,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Watford,4.876902724359319,1,2,2,Crystal Palace - W...
222,Jeffrey Schlupp,Crystal Palace,Liverpool - Crystal Palace,5.514962689295378,2,2,1,Liverpool - Crysta...
238,Jeffrey Schlupp,Crystal Palace,Southampton - Crystal Palace,8.77055877034213,0,2,1,Southampton - Crys...
244,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Fulham,6.8095007421966045,1,0,2,Crystal Palace - F...
252,Jeffrey Schlupp,Crystal Palace,Crystal Palace - West Ham,8.623067949551766,0,2,2,Crystal Palace - W...
265,Jeffrey Schlupp,Crystal Palace,Leicester - Crystal Palace,8.168677564445927,0,3,3,Leicester - Crysta...
275,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Man United,5.116132006116362,2,3,3,Crystal Palace - M...
281,Jeffrey Schlupp,Crystal Palace,Burnley - Crystal Palace,8.407203602393409,0,3,3,Burnley - Crystal ...
290,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Brighton,4.977843901691369,0,0,0,Crystal Palace - B...
306,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Huddersfield,5.969992617592765,1,1,2,Crystal Palace - H...
318,Jeffrey Schlupp,Crystal Palace,Tottenham - Crystal Palace,5.468085716360884,1,3,1,Tottenham - Crysta...
322,Jeffrey Schlupp,Crystal Palace,Newcastle - Crystal Palace,6.403594359662712,2,0,3,Newcastle - Crysta...
332,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Man City,5.655949917542978,1,2,3,Crystal Palace - M...
342,Jeffrey Schlupp,Crystal Palace,Arsenal - Crystal Palace,8.948004974049898,1,3,0,Arsenal - Crystal ...
352,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Everton,4.508753451497291,1,1,0,Crystal Palace - E...
362,Jeffrey Schlupp,Crystal Palace,Cardiff - Crystal Palace,4.3247412406499075,0,1,0,Cardiff - Crystal ...
372,Jeffrey Schlupp,Crystal Palace,Crystal Palace - Bournemouth,9.45342983907721,1,3,0,Crystal Palace - B...
1,Jermain Defoe,Bournemouth,Bournemouth - Cardiff,8.182283094724161,2,3,0,Bournemouth - Card...
15,Jermain Defoe,Bournemouth,West Ham - Bournemouth,4.094993027774339,0,0,2,West Ham - Bournem...
21,Jermain Defoe,Bournemouth,Bournemouth - Everton,5.995773713244474,1,3,0,Bournemouth - Ever...
31,Jermain Defoe,Bournemouth,Chelsea - Bournemouth,8.76105708191405,0,3,3,Chelsea - Bournemo...
40,Jermain Defoe,Bournemouth,Bournemouth - Leicester,8.482178111432615,1,1,3,Bournemouth - Leic...
51,Jermain Defoe,Bournemouth,Burnley - Bournemouth,7.188442856451422,2,0,2,Burnley - Bournemo...
69,Jermain Defoe,Bournemouth,Bournemouth - Crystal Palace,9.868910541631537,0,3,3,Bournemouth - Crys...
76,Jermain Defoe,Bournemouth,Watford - Bournemouth,7.971686788197398,0,0,3,Watford - Bournemo...
80,Jermain Defoe,Bournemouth,Bournemouth - Southampton,6.1902300384413635,1,3,3,Bournemouth - Sout...
91,Jermain Defoe,Bournemouth,Fulham - Bournemouth,8.215651770071098,2,3,3,Fulham - Bournemou...
101,Jermain Defoe,Bournemouth,Bournemouth - Man United,4.116854404619664,0,2,0,Bournemouth - Man ...
114,Jermain Defoe,Bournemouth,Newcastle - Bournemouth,8.769152449432722,1,1,3,Newcastle - Bourne...
